school_name,qs_wur_2026_rank,qs_wur_2026_numeric,qs_rank_in_dataset,qs_other_qs_note,qs_source_url,program_name,year,employment_6m,employment_2yr,admission_overall_average,admit_share_80_plus,admit_share_85_plus,international_share,male_female_ratio,domestic_total_cost,international_total_cost,faculty_total_fte_est,total_funding,has_employment_target,has_any_admission_feature,has_any_school_level_feature
University of Guelph,504,504,8,,https://www.topuniversities.com/universities/university-guelph,Engineering,2017,87.78,96.88,88,99.4,83.10000000000001,0.038754414,2.761111111111111,8155.02,22424.8,1362.5,28818981.57,TRUE,TRUE,TRUE
University of Guelph,504,504,8,,https://www.topuniversities.com/universities/university-guelph,Engineering,2018,92.86,92.93,89.8,100.1,93,0.040817199,2.679924242424242,21051,36374,1362.5,37155519,TRUE,TRUE,TRUE
University of Guelph,504,504,8,,https://www.topuniversities.com/universities/university-guelph,Engineering,2019,90.32,92.86,88.2,98.3,85.3,0.045842262,2.681318681318681,11081.83,29926.77,1362.5,44945210.29,TRUE,TRUE,TRUE
University of Guelph,504,504,8,,https://www.topuniversities.com/universities/university-guelph,Engineering,2020,78.63,93.84,90,100,89.89999999999999,0.049169152,2.797160243407708,23124.79,43763.87,1362.5,41507829.93,TRUE,TRUE,TRUE
University of Guelph,504,504,8,,https://www.topuniversities.com/universities/university-guelph,Engineering,2021,90.12,91.62,90.1,98.8,91.7,0.052415121,2.860515021459228,11186.79,33130.71,1362.5,42349122.05,TRUE,TRUE,TRUE
University of Guelph,504,504,8,,https://www.topuniversities.com/universities/university-guelph,Fine & Applied Arts,2014,90,96,80.7,55.8,24.3,0.025494982,0.263456091,11134.31,31528.74,1276.2,26041213,TRUE,TRUE,TRUE
University of Guelph,504,504,8,,https://www.topuniversities.com/universities/university-guelph,Fine & Applied Arts,2015,80,78.26,81.3,60.9,24.8,0.030076495,0.3454545454545454,11134.31,31528.74,1276.2,24343960,TRUE,TRUE,TRUE
University of Guelph,504,504,8,,https://www.topuniversities.com/universities/university-guelph,Fine & Applied Arts,2016,100,93.75,81.9,64.8,31.5,0.033490186,0.25177305,7603.530000000001,21457.67,1276.2,23910339.38,TRUE,TRUE,TRUE
University of Guelph,504,504,8,,https://www.topuniversities.com/universities/university-guelph,Fine & Applied Arts,2017,81.48,92,81.3,0,0,0.038754414,0.2943722943722944,8155.02,22424.8,1276.2,28818981.57,TRUE,FALSE,TRUE
University of Guelph,504,504,8,,https://www.topuniversities.com/universities/university-guelph,Fine & Applied Arts,2018,94.44,95.24,81.3,0,0,0.040817199,0.293103448,21051,36374,1276.2,37155519,TRUE,FALSE,TRUE
University of Guelph,504,504,8,,https://www.topuniversities.com/universities/university-guelph,Fine & Applied Arts,2019,92.86,92.31,81.3,0,0,0.045842262,0.3121951219512195,11081.83,29926.77,1276.2,44945210.29,TRUE,FALSE,TRUE
University of Guelph,504,504,8,,https://www.topuniversities.com/universities/university-guelph,Fine & Applied Arts,2020,83.33,88.89,81.3,0,0,0.049169152,0.268041237,23124.79,43763.87,1276.2,41507829.93,TRUE,FALSE,TRUE
University of Guelph,504,504,8,,https://www.topuniversities.com/universities/university-guelph,Fine & Applied Arts,2021,81.25,80,81.3,0,0,0.052415121,0.2613636363636363,11186.79,33130.71,1276.2,42349122.05,TRUE,FALSE,TRUE
University of Guelph,504,504,8,,https://www.topuniversities.com/universities/university-guelph,Food Science & Nutrition,2014,94.36,96.33,85.3,87.1,59.4,0.025494982,0.2927536231884058,11134.31,31528.74,1258.15,26041213,TRUE,TRUE,TRUE
University of Guelph,504,504,8,,https://www.topuniversities.com/universities/university-guelph,Food Science & Nutrition,2015,91.86,94.3,84.8,85,56,0.030076495,0.2837402118839244,11134.31,31528.74,1258.15,24343960,TRUE,TRUE,TRUE
University of Guelph,504,504,8,,https://www.topuniversities.com/universities/university-guelph,Food Science & Nutrition,2016,91.25,96.08,84.7,82.60000000000001,51.8,0.033490186,0.2738001573564123,7603.530000000001,21457.67,1258.15,23910339.38,TRUE,TRUE,TRUE
University of Guelph,504,504,8,,https://www.topuniversities.com/universities/university-guelph,Food Science & Nutrition,2017,94.27,94.18,86.5,92.9,70.89999999999999,0.038754414,0.2707203718048024,8155.02,22424.8,1258.15,28818981.57,TRUE,TRUE,TRUE
University of Guelph,504,504,8,,https://www.topuniversities.com/universities/university-guelph,Food Science & Nutrition,2018,92.16,94.43,86.3,97,62.3,0.040817199,0.2690839694656488,21051,36374,1258.15,37155519,TRUE,TRUE,TRUE
University of Guelph,504,504,8,,https://www.topuniversities.com/universities/university-guelph,Food Science & Nutrition,2019,92.93,95.75,85.4,87.19999999999999,55.3,0.045842262,0.2603703703703703,11081.83,29926.77,1258.15,44945210.29,TRUE,TRUE,TRUE
University of Guelph,504,504,8,,https://www.topuniversities.com/universities/university-guelph,Food Science & Nutrition,2020,89.88,97.18,87.3,95.8,69.1,0.049169152,0.2680525164113785,23124.79,43763.87,1258.15,41507829.93,TRUE,TRUE,TRUE
University of Guelph,504,504,8,,https://www.topuniversities.com/universities/university-guelph,Food Science & Nutrition,2021,96.15,96.98,88.9,94.1,86.39999999999999,0.052415121,0.2669216061185469,11186.79,33130.71,1258.15,42349122.05,TRUE,TRUE,TRUE
University of Guelph,504,504,8,,https://www.topuniversities.com/universities/university-guelph,Humanities,2014,91.54,91.85,82.2,68.7,30.3,0.025494982,0.4701230228471001,11134.31,31528.74,1252.1,26041213,TRUE,TRUE,TRUE
University of Guelph,504,504,8,,https://www.topuniversities.com/universities/university-guelph,Humanities,2015,93.52,93.81,81.9,63.7,30.9,0.030076495,0.4699140401146132,11134.31,31528.74,1252.1,24343960,TRUE,TRUE,TRUE
University of Guelph,504,504,8,,https://www.topuniversities.com/universities/university-guelph,Humanities,2016,92.86,94.17,82.6,68.8,35.8,0.033490186,0.4218590398365679,7603.530000000001,21457.67,1252.1,23910339.38,TRUE,TRUE,TRUE
University of Guelph,504,504,8,,https://www.topuniversities.com/universities/university-guelph,Humanities,2017,91.89,95.83,84,78.99999999999999,44.2,0.038754414,0.4587570621468926,8155.02,22424.8,1252.1,28818981.57,TRUE,TRUE,TRUE
University of Guelph,504,504,8,,https://www.topuniversities.com/universities/university-guelph,Humanities,2018,92.59,89.81,83.4,73.69999999999999,39.9,0.040817199,0.5146699266503667,21051,36374,1252.1,37155519,TRUE,TRUE,TRUE
University of Guelph,504,504,8,,https://www.topuniversities.com/universities/university-guelph,Humanities,2019,91.55,83.78,84,77.10000000000001,44.9,0.045842262,0.4791403286978508,11081.83,29926.77,1252.1,44945210.29,TRUE,TRUE,TRUE
University of Guelph,504,504,8,,https://www.topuniversities.com/universities/university-guelph,Humanities,2020,73.47,95.24,86.3,90.20000000000002,61.5,0.049169152,0.5136298421807748,23124.79,43763.87,1252.1,41507829.93,TRUE,TRUE,TRUE
University of Guelph,504,504,8,,https://www.topuniversities.com/universities/university-guelph,Humanities,2021,86.41,91.43,87.3,91.6,68.9,0.052415121,0.5103338632750397,11186.79,33130.71,1252.1,42349122.05,TRUE,TRUE,TRUE
University of Guelph,504,504,8,,https://www.topuniversities.com/universities/university-guelph,"Kinesiology, Recreation & Phys. Educ.",2014,91.67,98.72,82.8,85.7,28.6,0.025494982,0.5094760312151616,11134.31,31528.74,1264.15,26041213,TRUE,TRUE,TRUE
University of Guelph,504,504,8,,https://www.topuniversities.com/universities/university-guelph,"Kinesiology, Recreation & Phys. Educ.",2015,90.91,91.3,81.6,59,24.2,0.030076495,0.5054945054945055,11134.31,31528.74,1264.15,24343960,TRUE,TRUE,TRUE
University of Guelph,504,504,8,,https://www.topuniversities.com/universities/university-guelph,"Kinesiology, Recreation & Phys. Educ.",2016,91.03,95.65,79.9,48.8,14.7,0.033490186,0.512568306,7603.530000000001,21457.67,1264.15,23910339.38,TRUE,TRUE,TRUE
University of Guelph,504,504,8,,https://www.topuniversities.com/universities/university-guelph,"Kinesiology, Recreation & Phys. Educ.",2017,94.2,98.46,85.4,89,58,0.038754414,0.4885416666666666,8155.02,22424.8,1264.15,28818981.57,TRUE,TRUE,TRUE
University of Guelph,504,504,8,,https://www.topuniversities.com/universities/university-guelph,"Kinesiology, Recreation & Phys. Educ.",2018,91.57,94.67,85.7,90.6,56.400000000000006,0.040817199,0.4598825831702544,21051,36374,1264.15,37155519,TRUE,TRUE,TRUE
University of Guelph,504,504,8,,https://www.topuniversities.com/universities/university-guelph,"Kinesiology, Recreation & Phys. Educ.",2019,91.53,92.31,87.9,98.8,82.10000000000001,0.045842262,0.4312749003984064,11081.83,29926.77,1264.15,44945210.29,TRUE,TRUE,TRUE
University of Guelph,504,504,8,,https://www.topuniversities.com/universities/university-guelph,"Kinesiology, Recreation & Phys. Educ.",2020,87.25,96.19,86.6,93.9,66,0.049169152,0.4071969696969697,23124.79,43763.87,1264.15,41507829.93,TRUE,TRUE,TRUE
University of Guelph,504,504,8,,https://www.topuniversities.com/universities/university-guelph,"Kinesiology, Recreation & Phys. Educ.",2021,93.16,94.59,88.1,92.5,81.4,0.052415121,0.3940795559666975,11186.79,33130.71,1264.15,42349122.05,TRUE,TRUE,TRUE
University of Guelph,504,504,8,,https://www.topuniversities.com/universities/university-guelph,Mathematics,2014,100,100,85.8,0,0,0.025494982,1.1515151515151516,11186.79,33130.71,1276.2,26041213,TRUE,FALSE,TRUE
University of Guelph,504,504,8,,https://www.topuniversities.com/universities/university-guelph,Mathematics,2015,100,100,85.8,0,0,0.030076495,1.3333333333333333,11186.79,33130.71,1276.2,24343960,TRUE,FALSE,TRUE
University of Guelph,504,504,8,,https://www.topuniversities.com/universities/university-guelph,Mathematics,2016,75,100,85.8,0,0,0.033490186,1.1111111111111112,7603.530000000001,21457.67,1276.2,23910339.38,TRUE,FALSE,TRUE
University of Guelph,504,504,8,,https://www.topuniversities.com/universities/university-guelph,Mathematics,2017,100,100,85.8,0,0,0.038754414,1.3103448275862069,8155.02,22424.8,1276.2,28818981.57,TRUE,FALSE,TRUE
University of Guelph,504,504,8,,https://www.topuniversities.com/universities/university-guelph,Mathematics,2018,100,100,85.8,0,0,0.040817199,1.0810810810810811,21051,36374,1276.2,37155519,TRUE,FALSE,TRUE
University of Guelph,504,504,8,,https://www.topuniversities.com/universities/university-guelph,Mathematics,2020,100,100,85.8,0,0,0.049169152,1.1886792452830188,23124.79,43763.87,1276.2,41507829.93,TRUE,FALSE,TRUE
University of Guelph,504,504,8,,https://www.topuniversities.com/universities/university-guelph,Mathematics,2021,75,100,85.8,0,0,0.052415121,1.2666666666666666,11186.79,33130.71,1276.2,42349122.05,TRUE,FALSE,TRUE
University of Guelph,504,504,8,,https://www.topuniversities.com/universities/university-guelph,Other Arts & Science,2014,98.15,85.25,81.19999999999999,68.75,38.35,0.025494982,0.5207612456747405,11134.31,31528.74,1264.15,26041213,TRUE,TRUE,TRUE
University of Guelph,504,504,8,,https://www.topuniversities.com/universities/university-guelph,Other Arts & Science,2015,90.57,98.04,82.1,79.55,54.2,0.030076495,0.5154826958105647,11134.31,31528.74,1264.15,24343960,TRUE,TRUE,TRUE
University of Guelph,504,504,8,,https://www.topuniversities.com/universities/university-guelph,Other Arts & Science,2016,93.88,98.11,82.65,69.60000000000001,40.85,0.033490186,0.4658040665434381,7603.530000000001,21457.67,1264.15,23910339.38,TRUE,TRUE,TRUE
University of Guelph,504,504,8,,https://www.topuniversities.com/universities/university-guelph,Other Arts & Science,2017,88.57,93.94,64,0,0,0.038754414,0.44140625,8155.02,22424.8,1264.15,28818981.57,TRUE,TRUE,TRUE
University of Guelph,504,504,8,,https://www.topuniversities.com/universities/university-guelph,Other Arts & Science,2018,94.44,85.29,76.8,25,25,0.040817199,0.4282700421940928,21051,36374,1264.15,37155519,TRUE,TRUE,TRUE
University of Guelph,504,504,8,,https://www.topuniversities.com/universities/university-guelph,Other Arts & Science,2019,85.71,69.23,81,50,50,0.045842262,0.4655870445344129,11081.83,29926.77,1264.15,44945210.29,TRUE,TRUE,TRUE
University of Guelph,504,504,8,,https://www.topuniversities.com/universities/university-guelph,Other Arts & Science,2020,88.89,97.22,74,0,0,0.049169152,0.4719334719334719,23124.79,43763.87,1264.15,41507829.93,TRUE,TRUE,TRUE
University of Guelph,504,504,8,,https://www.topuniversities.com/universities/university-guelph,Other Arts & Science,2021,100,96.97,87,100,100,0.052415121,0.4152892561983471,11186.79,33130.71,1264.15,42349122.05,TRUE,TRUE,TRUE
University of Guelph,504,504,8,,https://www.topuniversities.com/universities/university-guelph,Other Health Professions,2014,100,100,87.6,0,0,0.025494982,0.3343463827838828,11186.79,33130.71,1276.2,26041213,TRUE,FALSE,TRUE
University of Guelph,504,504,8,,https://www.topuniversities.com/universities/university-guelph,Other Health Professions,2017,50,60,87.6,0,0,0.038754414,0.3343463827838828,8155.02,22424.8,1276.2,28818981.57,TRUE,FALSE,TRUE
University of Guelph,504,504,8,,https://www.topuniversities.com/universities/university-guelph,Other Health Professions,2018,60,100,87.6,0,0,0.040817199,0.3343463827838828,21051,36374,1276.2,37155519,TRUE,FALSE,TRUE
University of Guelph,504,504,8,,https://www.topuniversities.com/universities/university-guelph,Other Health Professions,2019,88.89,100,87.6,0,0,0.045842262,0.3343463827838828,11081.83,29926.77,1276.2,44945210.29,TRUE,FALSE,TRUE
University of Guelph,504,504,8,,https://www.topuniversities.com/universities/university-guelph,Other Health Professions,2020,78.95,82.35,87.6,0,0,0.049169152,0.3343463827838828,23124.79,43763.87,1276.2,41507829.93,TRUE,FALSE,TRUE
University of Guelph,504,504,8,,https://www.topuniversities.com/universities/university-guelph,Other Health Professions,2021,100,94.12,87.6,0,0,0.052415121,0.3343463827838828,11186.79,33130.71,1276.2,42349122.05,TRUE,FALSE,TRUE
University of Guelph,504,504,8,,https://www.topuniversities.com/universities/university-guelph,Physical Science,2014,80.95,91.67,86.2,91.3,61.900000000000006,0.025494982,1.7567567567567568,11134.31,31528.74,1276.2,26041213,TRUE,TRUE,TRUE
University of Guelph,504,504,8,,https://www.topuniversities.com/universities/university-guelph,Physical Science,2015,84,83.33,86,92,58.4,0.030076495,1.5670731707317074,11134.31,31528.74,1276.2,24343960,TRUE,TRUE,TRUE
University of Guelph,504,504,8,,https://www.topuniversities.com/universities/university-guelph,Physical Science,2016,88,100,86.3,91.8,61.50000000000001,0.033490186,1.36318408,7603.530000000001,21457.67,1276.2,23910339.38,TRUE,TRUE,TRUE
University of Guelph,504,504,8,,https://www.topuniversities.com/universities/university-guelph,Physical Science,2017,75,84.21,86,91.7,59.6,0.038754414,1.1940298507462686,8155.02,22424.8,1276.2,28818981.57,TRUE,TRUE,TRUE
University of Guelph,504,504,8,,https://www.topuniversities.com/universities/university-guelph,Physical Science,2018,90.48,100,86.7,95.5,65,0.040817199,1.2083333333333333,21051,36374,1276.2,37155519,TRUE,TRUE,TRUE
University of Guelph,504,504,8,,https://www.topuniversities.com/universities/university-guelph,Physical Science,2019,88.24,94.44,87.2,96,69.6,0.045842262,1.211340206185567,11081.83,29926.77,1276.2,44945210.29,TRUE,TRUE,TRUE
University of Guelph,504,504,8,,https://www.topuniversities.com/universities/university-guelph,Physical Science,2020,71.43,95.65,88,98.7,74.1,0.049169152,1.1812865497076024,23124.79,43763.87,1276.2,41507829.93,TRUE,TRUE,TRUE
University of Guelph,504,504,8,,https://www.topuniversities.com/universities/university-guelph,Physical Science,2021,93.75,100,89.6,97.6,88.5,0.052415121,1.3986013986013983,11186.79,33130.71,1276.2,42349122.05,TRUE,TRUE,TRUE
University of Guelph,504,504,8,,https://www.topuniversities.com/universities/university-guelph,Social Science,2014,90.46,96.28,82.4,54.4,21.1,0.025494982,0.4465086483023702,11134.31,31528.74,1252.1,26041213,TRUE,TRUE,TRUE
